Alex Len,-1,-1,-1,1.24436429216,2015-2016,PHO,23,C,22,78,46,1821,264,624,0.423,1,7,0.143,263,617,0.426,0.424,174,239,0.728,178,416,594,97,38,62,145,230,703,
Arron Afflalo,-1,-1,4.79166666667,-1,2015-2016,NYK,32,SG,30,71,57,2371,354,799,0.443,91,238,0.382,263,561,0.469,0.5,110,131,0.84,23,243,266,144,25,10,82,142,909,
Austin Rivers,1.5,0.487977369165,-1,0.311091073039,2015-2016,LAC,53,SG,23,67,7,1464,226,516,0.438,62,185,0.335,164,331,0.495,0.498,79,116,0.681,22,108,130,99,48,9,61,137,593,
Avery Bradley,-1,0.487977369165,-1,0.933273219116,2015-2016,BOS,48,SG,25,76,72,2536,456,1019,0.447,147,407,0.361,309,612,0.505,0.52,96,123,0.78,48,172,220,158,117,19,109,164,1155,
DeMar DeRozan,0.666666666667,0.21687883074,-1,0.82957619477,2015-2016,TOR,56,SG,26,78,78,2804,614,1377,0.446,47,139,0.338,567,1238,0.458,0.463,555,653,0.85,64,285,349,315,81,21,175,167,1830,
Dirk Nowitzki,0.956043956044,0.193045992197,0.263278388278,0.65636797828,2015-2016,DAL,42,PF,37,75,75,2364,498,1112,0.448,126,342,0.368,372,770,0.483,0.504,250,280,0.893,52,437,489,132,52,52,84,161,1372,
Dwight Howard,0.75,0.162659123055,0.598958333333,0.674030658251,2015-2016,HOU,41,C,30,71,71,2280,372,600,0.62,0,6,0,372,594,0.626,0.62,232,474,0.489,238,597,835,98,69,113,166,219,976,
Evan Fournier,1.2,-1,1.91666666667,0.248872858431,2015-2016,ORL,35,SF,23,79,71,2566,429,929,0.462,156,390,0.4,273,539,0.506,0.546,199,238,0.836,33,192,225,213,96,2,133,214,1213,
Iman Shumpert,1.5,-1,2.39583333333,-1,2015-2016,CLE,57,SG,25,54,5,1316,114,305,0.374,43,146,0.295,71,159,0.447,0.444,40,51,0.784,32,171,203,92,54,19,57,119,311,
Isaiah Canaan,1.0,0.975954738331,-1,0.207394048693,2015-2016,PHI,10,SG,24,77,39,1966,260,722,0.36,176,485,0.363,84,237,0.354,0.482,150,180,0.833,20,154,174,137,56,12,91,133,846,
Jabari Parker,0.705882352941,0.746318329312,0.986519607843,0.219593698616,2015-2016,MIL,33,PF,20,76,72,2408,443,899,0.493,9,35,0.257,434,864,0.502,0.498,175,228,0.768,123,272,395,130,69,29,116,154,1070,
Jonas Jerebko,-1,1.95190947666,-1,-1,2015-2016,BOS,48,PF,28,78,0,1176,118,286,0.413,43,108,0.398,75,178,0.421,0.488,61,78,0.782,77,211,288,62,20,24,52,137,340,
Julius Randle,1.5,0.487977369165,-1,0.311091073039,2015-2016,LAL,17,PF,21,81,60,2286,358,835,0.429,10,36,0.278,348,799,0.436,0.435,193,270,0.715,172,657,829,144,53,29,149,242,919,
Kawhi Leonard,1.76470588235,0.344454613529,0.281862745098,0.219593698616,2015-2016,SAS,67,SF,24,72,72,2380,551,1090,0.506,129,291,0.443,422,799,0.528,0.565,292,334,0.874,95,398,493,186,128,71,105,133,1523,
Kent Bazemore,-1,0.975954738331,2.39583333333,-1,2015-2016,ATL,48,SF,26,75,68,2083,320,725,0.441,109,305,0.357,211,420,0.502,0.517,123,151,0.815,28,351,379,171,98,38,138,176,872,
Klay Thompson,0.214285714286,0.975954738331,0.684523809524,0.355532654901,2015-2016,GSW,73,SG,25,80,80,2666,651,1386,0.47,276,650,0.425,375,736,0.51,0.569,193,221,0.873,35,271,306,166,60,49,138,152,1771,
Marcin Gortat,-1,0.557688421903,-1,0.888831637254,2015-2016,WAS,41,C,31,75,74,2256,433,764,0.567,0,1,0,433,763,0.567,0.567,146,207,0.705,222,519,741,106,47,96,121,193,1012,
Mason Plumlee,-1,0.731966053748,-1,0.777727682597,2015-2016,POR,44,C,25,82,82,2084,267,517,0.516,0,4,0,267,513,0.52,0.516,215,335,0.642,201,427,628,226,68,85,154,253,749,
Nicolas Batum,2.1,-1,0.479166666667,0.248872858431,2015-2016,CHO,48,SF,27,70,70,2448,372,873,0.426,139,399,0.348,233,474,0.492,0.506,163,192,0.849,55,373,428,403,65,43,205,114,1046,
Spencer Hawes,1.5,0.975954738331,-1,-1,2015-2016,CHO,48,PF,27,57,6,1035,124,306,0.405,38,102,0.373,86,204,0.422,0.467,54,65,0.831,51,193,244,109,22,27,58,111,340,
Stephen Curry,0.658536585366,0.38086038569,0.233739837398,0.667707668961,2015-2016,GSW,73,PG,27,79,79,2700,805,1598,0.504,402,886,0.454,403,712,0.566,0.63,363,400,0.908,68,362,430,527,169,15,262,161,2375,
Terrence Ross,-1,-1,-1,1.24436429216,2015-2016,TOR,56,SF,24,73,7,1747,270,626,0.431,131,339,0.386,139,287,0.484,0.536,49,62,0.79,21,164,185,56,54,25,46,120,720,
Tobias Harris,-1,-1,-1,1.24436429216,2015-2016,ORL,35,PF,23,49,49,1610,251,541,0.464,47,151,0.311,204,390,0.523,0.507,120,153,0.784,72,271,343,99,47,28,78,91,669,
Toney Douglas,-1,0.975954738331,-1,0.622182146078,2015-2016,NOP,30,PG,29,61,18,1262,183,445,0.411,81,203,0.399,102,242,0.421,0.502,84,99,0.848,25,118,143,157,70,5,64,131,531,
Trevor Booker,-1,-1,-1,1.24436429216,2015-2016,UTA,40,PF,28,79,2,1632,190,388,0.49,12,41,0.293,178,347,0.513,0.505,71,106,0.67,166,286,452,84,59,41,81,169,463,
Zach Randolph,0.5,0.487977369165,0.399305555556,0.622182146078,2015-2016,MEM,42,PF,34,68,53,2016,431,907,0.475,6,26,0.231,425,881,0.482,0.479,172,216,0.796,179,350,529,142,43,13,105,146,1040,
Andre Drummond,0.75,0.162659123055,0.798611111111,0.622182146078,2015-2016,DET,44,C,22,81,81,2665,552,1060,0.521,2,6,0.333,550,1054,0.522,0.522,208,586,0.355,395,803,1198,67,119,112,155,245,1314,
Andre Iguodala,1.90909090909,0.17744631606,0.653409090909,0.169686039839,2015-2016,GSW,73,SF,32,65,1,1732,176,368,0.478,54,154,0.351,122,214,0.57,0.552,51,83,0.614,52,211,263,219,73,19,79,102,457,
Andrew Wiggins,0.642857142857,0.557688421903,1.36904761905,0.266649491176,2015-2016,MIN,29,SF,20,81,81,2845,594,1294,0.459,57,190,0.3,537,1104,0.486,0.481,430,565,0.761,107,186,293,164,78,46,182,165,1675,
Damian Lillard,0.857142857143,0.278844210952,1.36904761905,0.355532654901,2015-2016,POR,44,PG,25,75,75,2676,618,1474,0.419,229,610,0.375,389,864,0.45,0.497,414,464,0.892,45,257,302,512,65,28,242,165,1879,
Darrell Arthur,0.75,0.975954738331,-1,0.311091073039,2015-2016,DEN,33,PF,27,70,16,1516,221,489,0.452,45,117,0.385,176,372,0.473,0.498,40,53,0.755,86,207,293,96,53,48,66,185,527,
DeAndre Jordan,-1,-1,-1,1.24436429216,2015-2016,LAC,53,C,27,77,77,2598,357,508,0.703,0,1,0,357,507,0.704,0.703,266,619,0.43,267,792,1059,90,51,177,107,207,980,
Deron Williams,0.15,0.292786421499,0.479166666667,0.871055004509,2015-2016,DAL,42,PG,31,65,63,2106,321,775,0.414,97,282,0.344,224,493,0.454,0.477,179,206,0.869,19,171,190,378,61,14,150,155,918,
Derrick Favors,2.33333333333,0.43375766148,-1,-1,2015-2016,UTA,40,PF,24,62,59,1983,418,811,0.515,0,4,0,418,807,0.518,0.515,180,254,0.709,169,334,503,94,74,91,104,150,1016,
Doug McDermott,0.6,-1,0.958333333333,0.746618575293,2015-2016,CHI,42,SF,24,81,4,1861,291,644,0.452,110,259,0.425,181,385,0.47,0.537,72,84,0.857,37,158,195,59,14,6,53,127,764,
Draymond Green,-1,1.13861386139,0.798611111111,0.311091073039,2015-2016,GSW,73,PF,25,81,81,2808,401,819,0.49,100,258,0.388,301,561,0.537,0.551,229,329,0.696,134,635,769,598,120,113,259,240,1131,
Garrett Temple,-1,0.975954738331,-1,0.622182146078,2015-2016,WAS,41,SF,29,80,43,1951,201,505,0.398,89,258,0.345,112,247,0.453,0.486,91,125,0.728,36,176,212,140,69,18,64,195,582,
Gordon Hayward,0.272727272727,0.709785264241,0.435606060606,0.565620132798,2015-2016,UTA,40,SF,25,80,80,2893,521,1202,0.433,143,410,0.349,378,792,0.477,0.493,393,477,0.824,61,336,397,296,95,27,202,183,1578,
JaMychal Green,1.0,-1,-1,0.82957619477,2015-2016,MEM,42,PF,25,78,15,1446,230,495,0.465,15,45,0.333,215,450,0.478,0.48,103,137,0.752,139,234,373,67,46,33,83,189,578,
Jamal Crawford,-1,-1,1.91666666667,0.746618575293,2015-2016,LAC,53,SG,35,79,5,2126,379,939,0.404,117,344,0.34,262,595,0.44,0.466,245,271,0.904,20,125,145,183,52,12,113,122,1120,
Jerryd Bayless,1.5,-1,1.19791666667,0.311091073039,2015-2016,MIL,33,SG,27,52,18,1505,185,437,0.423,101,231,0.437,84,206,0.408,0.539,70,90,0.778,21,120,141,163,47,11,73,111,541,
Kenneth Faried,1.66666666667,0.21687883074,-1,0.414788097385,2015-2016,DEN,33,PF,26,67,64,1694,349,626,0.558,1,2,0.5,348,624,0.558,0.558,136,222,0.613,235,346,581,79,32,60,91,169,835,
Mario Chalmers,0.428571428571,1.39422105476,-1,0.177766327451,2015-2016,MEM,42,PG,29,55,7,1253,172,412,0.417,45,138,0.326,127,274,0.464,0.472,206,249,0.827,23,120,143,211,80,12,102,165,595,
Meyers Leonard,-1,1.30127298444,-1,0.414788097385,2015-2016,POR,44,PF,23,61,10,1333,195,435,0.448,86,228,0.377,109,207,0.527,0.547,35,46,0.761,51,263,314,92,8,18,77,183,511,
Ramon Sessions,-1,-1,-1,1.24436429216,2015-2016,WAS,41,PG,29,82,5,1667,280,592,0.473,36,111,0.324,244,481,0.507,0.503,214,283,0.756,25,178,203,239,46,5,115,102,810,
Raymond Felton,0.375,0.487977369165,0.598958333333,0.622182146078,2015-2016,DAL,42,PG,31,80,31,2192,277,682,0.406,60,213,0.282,217,469,0.463,0.45,149,176,0.847,36,222,258,284,68,15,121,141,763,
Reggie Jackson,0.807692307692,0.0750734414101,0.552884615385,0.717902476243,2015-2016,DET,44,PG,25,79,79,2424,540,1244,0.434,118,334,0.353,422,910,0.464,0.482,291,337,0.864,58,195,253,492,59,11,223,187,1489,
Rodney Stuckey,-1,-1,-1,1.24436429216,2015-2016,IND,45,PG,29,58,1,1275,183,443,0.413,20,83,0.241,163,360,0.453,0.436,131,158,0.829,19,137,156,142,43,8,76,77,517,
Terrence Jones,-1,0.650636492221,-1,0.82957619477,2015-2016,HOU,41,PF,24,50,11,1044,166,367,0.452,25,79,0.316,141,288,0.49,0.486,77,116,0.664,62,149,211,41,23,39,49,86,434,
Thaddeus Young,3.0,-1,-1,-1,2015-2016,BRK,21,PF,27,73,73,2407,495,963,0.514,7,30,0.233,488,933,0.523,0.518,105,163,0.644,176,484,660,135,112,37,136,182,1102,
Timofey Mozgov,-1,-1,-1,1.24436429216,2015-2016,CLE,57,C,29,76,48,1326,203,359,0.565,1,7,0.143,202,352,0.574,0.567,68,95,0.716,110,227,337,33,22,57,71,159,475,
Tyson Chandler,-1,0.750734414101,0.737179487179,0.574321980995,2015-2016,PHO,23,C,33,66,60,1618,183,314,0.583,0,1,0,183,313,0.585,0.583,106,171,0.62,175,401,576,64,36,44,93,145,472,
Victor Oladipo,-1,0.278844210952,0.684523809524,0.888831637254,2015-2016,ORL,35,SG,23,72,52,2379,425,970,0.438,98,282,0.348,327,688,0.475,0.489,205,247,0.83,48,297,345,282,116,54,153,174,1153,
Al-Farouq Aminu,-1,1.95190947666,-1,-1,2015-2016,POR,44,SF,25,82,82,2341,299,719,0.416,126,349,0.361,173,370,0.468,0.503,115,156,0.737,98,401,499,138,72,53,120,171,839,
Bismack Biyombo,3.0,-1,-1,-1,2015-2016,TOR,56,C,23,82,22,1808,156,288,0.542,0,1,0,156,287,0.544,0.542,142,226,0.628,182,473,655,29,19,133,71,225,454,
Carmelo Anthony,0.5,0.0929480703172,0.570436507937,0.82957619477,2015-2016,NYK,32,SF,31,72,72,2530,567,1307,0.434,105,310,0.339,462,997,0.463,0.474,334,403,0.829,98,458,556,299,62,38,176,180,1573,
Darren Collison,1.8,-1,0.958333333333,0.248872858431,2015-2016,SAC,33,PG,28,74,15,2219,377,776,0.486,87,217,0.401,290,559,0.519,0.542,194,226,0.858,28,141,169,318,76,4,130,142,1035,
Harrison Barnes,1.5,0.585572842999,-1,0.248872858431,2015-2016,GSW,73,SF,23,66,59,2042,295,633,0.466,82,214,0.383,213,419,0.508,0.531,102,134,0.761,77,248,325,117,41,10,57,136,774,
Hollis Thompson,-1,1.95190947666,-1,-1,2015-2016,PHI,10,SG,24,77,17,2154,270,680,0.397,149,392,0.38,121,288,0.42,0.507,69,96,0.719,54,218,272,99,36,24,76,187,758,
Jared Sullinger,2.4,-1,-1,0.248872858431,2015-2016,BOS,48,PF,23,81,73,1915,351,806,0.435,29,103,0.282,322,703,0.458,0.453,103,161,0.64,194,479,673,187,75,47,102,209,834,
Jordan Clarkson,1.0,1.30127298444,-1,-1,2015-2016,LAL,17,SG,23,79,79,2552,475,1098,0.433,111,320,0.347,364,778,0.468,0.483,164,204,0.804,93,220,313,192,88,7,135,168,1225,
Khris Middleton,-1,0.975954738331,2.39583333333,-1,2015-2016,MIL,33,SG,24,79,79,2852,507,1142,0.444,143,361,0.396,364,781,0.466,0.507,277,312,0.888,44,258,302,331,131,19,180,204,1434,
Leandro Barbosa,-1,0.487977369165,-1,0.933273219116,2015-2016,GSW,73,SG,33,68,0,1079,171,370,0.462,39,110,0.355,132,260,0.508,0.515,52,62,0.839,28,89,117,82,44,10,53,107,433,
Marco Belinelli,1.2,0.780763790665,-1,0.248872858431,2015-2016,SAC,33,SG,29,68,7,1672,245,635,0.386,91,297,0.306,154,338,0.456,0.457,115,138,0.833,10,107,117,127,37,2,80,91,696,
Marvin Williams,-1,1.95190947666,-1,-1,2015-2016,CHO,48,PF,29,81,81,2338,338,747,0.452,152,378,0.402,186,369,0.504,0.554,120,144,0.833,127,394,521,110,58,77,62,133,948,
Tayshaun Prince,0.857142857143,0.836532632855,0.684523809524,0.177766327451,2015-2016,MIN,29,SF,35,77,44,1462,102,229,0.445,4,23,0.174,98,206,0.476,0.454,13,19,0.684,32,115,147,73,36,13,27,62,221,
Thabo Sefolosha,-1,-1,-1,1.24436429216,2015-2016,ATL,48,SF,31,75,11,1758,188,372,0.505,42,124,0.339,146,248,0.589,0.562,62,99,0.626,52,282,334,107,85,37,68,109,480,
Wayne Ellington,-1,-1,-1,1.24436429216,2015-2016,BRK,21,SG,28,76,41,1615,218,561,0.389,96,268,0.358,122,293,0.416,0.474,54,63,0.857,20,154,174,83,48,5,45,82,586,
Wesley Matthews,-1,-1,-1,1.24436429216,2015-2016,DAL,42,SG,29,78,78,2644,331,854,0.388,189,525,0.36,142,329,0.432,0.498,126,146,0.863,27,211,238,151,78,17,78,179,977,
Anthony Tolliver,-1,0.975954738331,2.39583333333,-1,2015-2016,DET,44,PF,30,72,5,1341,128,332,0.386,98,272,0.36,30,60,0.5,0.533,29,47,0.617,39,190,229,52,26,16,28,86,383,
Chandler Parsons,-1,1.171145686,-1,0.497745716862,2015-2016,DAL,42,SF,27,61,51,1799,320,651,0.492,104,250,0.416,216,401,0.539,0.571,93,136,0.684,29,256,285,169,46,21,95,114,837,
Danilo Gallinari,1.125,0.731966053748,0.598958333333,0.155545536519,2015-2016,DEN,33,SF,27,53,53,1839,287,700,0.41,87,239,0.364,200,461,0.434,0.472,375,432,0.868,51,230,281,135,42,19,77,87,1036,
Dante Cunningham,-1,-1,2.39583333333,0.622182146078,2015-2016,NOP,30,SF,28,80,46,1971,186,412,0.451,55,174,0.316,131,238,0.55,0.518,57,82,0.695,57,179,236,77,42,33,41,173,484,
DeMarcus Cousins,-1,0.390381895332,0.958333333333,0.746618575293,2015-2016,SAC,33,C,25,65,65,2246,601,1332,0.451,70,210,0.333,531,1122,0.473,0.477,476,663,0.718,158,589,747,214,101,92,249,236,1748,
Hassan Whiteside,0.5,-1,0.798611111111,0.82957619477,2015-2016,MIA,48,C,26,73,43,2125,413,682,0.606,0,0,,413,682,0.606,0.606,214,329,0.65,238,627,865,30,44,269,137,201,1040,
Maurice Harkless,-1,-1,4.79166666667,-1,2015-2016,POR,44,SF,22,78,14,1457,195,411,0.474,39,140,0.279,156,271,0.576,0.522,69,111,0.622,101,179,280,67,49,35,62,124,498,
Patrick Beverley,2.4,-1,-1,0.248872858431,2015-2016,HOU,41,PG,27,71,63,2041,258,594,0.434,124,310,0.4,134,284,0.472,0.539,60,88,0.682,73,177,250,239,94,26,91,234,700,
Robert Covington,1.5,-1,-1,0.622182146078,2015-2016,PHI,10,SF,25,67,49,1903,274,712,0.385,170,482,0.353,104,230,0.452,0.504,140,177,0.791,65,354,419,97,105,40,143,232,858,
Shabazz Muhammad,1.90909090909,-1,0.435606060606,0.339372079679,2015-2016,MIN,29,SF,23,82,0,1682,317,681,0.465,44,152,0.289,273,529,0.516,0.498,185,242,0.764,100,167,267,52,24,7,70,94,863,
Shaun Livingston,0.6,0.390381895332,-1,0.746618575293,2015-2016,GSW,73,PG,30,78,3,1520,203,379,0.536,2,12,0.167,201,367,0.548,0.538,80,93,0.86,42,127,169,237,57,27,78,140,488,
Tristan Thompson,0.333333333333,-1,0.532407407407,0.967838893898,2015-2016,CLE,57,PF,24,82,34,2269,247,420,0.588,0,0,,247,420,0.588,0.588,149,242,0.616,268,470,738,62,38,51,61,202,643,
Joffrey Lauvergne,-1,-1,-1,1.24436429216,2015-2016,DEN,33,C,24,59,15,1041,195,380,0.513,13,53,0.245,182,327,0.557,0.53,62,69,0.899,77,213,290,56,13,15,54,115,465,
LaMarcus Aldridge,0.166666666667,-1,1.33101851852,0.82957619477,2015-2016,SAS,67,PF,30,74,74,2261,536,1045,0.513,0,16,0,536,1029,0.521,0.513,259,302,0.858,176,456,632,110,38,81,99,151,1331,
Langston Galloway,1.125,-1,-1,0.777727682597,2015-2016,NYK,32,PG,24,82,7,2033,231,588,0.393,77,224,0.344,154,364,0.423,0.458,86,114,0.754,43,245,288,207,77,22,61,177,625,
Richard Jefferson,-1,0.975954738331,-1,0.622182146078,2015-2016,CLE,57,SF,35,74,5,1326,143,312,0.458,66,173,0.382,77,139,0.554,0.564,58,87,0.667,15,113,128,59,33,14,43,129,410,
Russell Westbrook,1.07142857143,0.139422105476,-1,0.711065309803,2015-2016,OKC,55,PG,27,80,80,2749,656,1444,0.454,101,341,0.296,555,1103,0.503,0.489,465,573,0.812,145,481,626,834,163,20,342,200,1878,
Matthew Dellavedova,-1,-1,-1,1.24436429216,2015-2016,CLE,57,PG,25,76,14,1867,207,511,0.405,98,239,0.41,109,272,0.401,0.501,57,66,0.864,33,129,162,337,44,9,116,178,569,
Giannis Antetokounmpo,-1,-1,-1,1.24436429216,2015-2016,MIL,33,PG,21,80,79,2823,513,1013,0.506,28,109,0.257,485,904,0.537,0.52,296,409,0.724,113,499,612,345,94,113,208,258,1350,
Michael Carter-Williams,-1,0.390381895332,0.958333333333,0.746618575293,2015-2016,MIL,33,PG,24,54,37,1649,251,555,0.452,15,55,0.273,236,500,0.472,0.466,106,162,0.654,48,228,276,281,80,41,153,162,623,
